DATAFLOW,LAST UPDATE,freq,age,sex,indic_il,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,IS,2015,25826,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,IS,2016,30275,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,IS,2017,35404,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,IS,2018,41834,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,IT,2012,16709,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,IT,2013,16252,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,IT,2014,16280,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,IT,2015,16346,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,IT,2016,16763,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,IT,2017,16957,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,IT,2018,17291,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,IT,2019,17551,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,IT,2020,18450,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,IT,2021,17789,p
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,LT,2012,4727,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,LT,2013,5016,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,LT,2014,5349,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,LT,2015,5704,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,LT,2016,6410,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,LT,2017,6790,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,LT,2018,7715,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,LT,2019,8561,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,LT,2020,9499,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,LU,2012,33433,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,LU,2013,33935,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,LU,2014,34534,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,LU,2015,35789,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,LU,2016,32744,b
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,LU,2017,36219,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,LU,2018,34398,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,LU,2019,36001,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,LU,2020,37291,b
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,LV,2012,4758,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,LV,2013,5051,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,LV,2014,5631,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,LV,2015,6380,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,LV,2016,6956,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,LV,2017,7383,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,LV,2018,8107,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,LV,2019,9056,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,LV,2020,9625,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,LV,2021,10202,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,ME,2013,3120,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,ME,2014,3143,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,ME,2015,3232,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,ME,2016,3318,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,ME,2017,3600,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,ME,2018,3854,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,ME,2019,3875,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,ME,2020,3985,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,MK,2012,1859,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,MK,2013,1943,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,MK,2014,1983,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,MK,2015,2157,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,MK,2016,2286,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,MK,2017,2488,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,MK,2018,2656,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,MK,2019,2776,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,MK,2020,3071,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,MT,2012,12266,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,MT,2013,12898,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,MT,2014,13637,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,MT,2015,14539,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,MT,2016,14826,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,MT,2017,15816,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,MT,2018,16066,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,MT,2019,16787,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,MT,2020,17380,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,NL,2012,21515,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,NL,2013,21638,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,NL,2014,21754,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,NL,2015,22071,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,NL,2016,23782,b
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,NL,2017,24854,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,NL,2018,25260,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,NL,2019,25962,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,NL,2020,27347,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,NO,2012,41540,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,NO,2013,44716,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,NO,2014,45642,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,NO,2015,43081,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,NO,2016,41394,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,NO,2017,40122,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,NO,2018,41022,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,NO,2019,40920,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,NO,2020,41803,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,PL,2012,5233,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,PL,2013,5305,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,PL,2014,5434,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,PL,2015,5662,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,PL,2016,5991,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,PL,2017,6091,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,PL,2018,6745,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,PL,2019,7328,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,PL,2020,8324,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,PT,2012,8603,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,PT,2013,8458,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,PT,2014,8460,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,PT,2015,8655,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,PT,2016,9042,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,PT,2017,9274,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,PT,2018,9640,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,PT,2019,10272,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,PT,2020,11100,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,RO,2012,2130,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,RO,2013,2093,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,RO,2014,2248,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,RO,2015,2410,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,RO,2016,2549,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,RO,2017,2879,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,RO,2018,3540,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,RO,2019,4114,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,RO,2020,4601,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,RO,2021,5180,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,RS,2013,2440,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,RS,2014,2443,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,RS,2015,2373,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,RS,2016,2410,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,RS,2017,2534,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,RS,2018,2769,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,RS,2019,3369,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,RS,2020,3847,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,SE,2012,25521,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,SE,2013,27115,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,SE,2014,27700,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,SE,2015,27215,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,SE,2016,27178,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,SE,2017,27334,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,SE,2018,27551,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,SE,2019,26349,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,SE,2020,26668,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,SE,2021,27294,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,SI,2012,12378,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,SI,2013,12127,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,SI,2014,12146,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,SI,2015,12564,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,SI,2016,12577,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,SI,2017,13060,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,SI,2018,13639,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,SI,2019,14627,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,SI,2020,15392,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,SK,2012,7374,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,SK,2013,7089,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,SK,2014,7206,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,SK,2015,7268,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,SK,2016,7298,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,SK,2017,7475,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,SK,2018,7979,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,SK,2019,8653,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,SK,2020,9252,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,TR,2012,3510,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,TR,2013,3739,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,TR,2014,3791,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,TR,2015,3662,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,TR,2016,4059,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,TR,2017,4197,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,TR,2018,3788,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,TR,2019,3236,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,TR,2020,3378,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,UK,2012,20645,b
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,UK,2013,20240,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,UK,2014,22264,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,UK,2015,22857,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,UK,2016,22618,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,UK,2017,22517,b
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,UK,2018,22952,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,EUR,XK,2018,2079,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,AL,2017,247051,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,AL,2018,278089,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,AL,2019,293227,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,AL,2020,321609,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,AT,2012,23149,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,AT,2013,23235,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,AT,2014,24430,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,AT,2015,24420,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,AT,2016,24657,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,AT,2017,26012,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,AT,2018,26704,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,AT,2019,26824,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,AT,2020,27811,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,AT,2021,28529,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,BE,2012,21668,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,BE,2013,23048,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,BE,2014,23100,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,BE,2015,23208,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,BE,2016,23703,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,BE,2017,24067,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,BE,2018,24990,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,BE,2019,25926,b
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,BE,2020,27491,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,BE,2021,27376,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,BG,2012,6083,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,BG,2013,6283,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,BG,2014,7005,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,BG,2015,7195,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,BG,2016,6759,b
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,BG,2017,7927,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,BG,2018,7646,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,BG,2019,9278,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,BG,2020,10123,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,BG,2021,11092,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,CH,2012,52665,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,CH,2013,52895,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,CH,2014,50287,b
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,CH,2015,51113,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,CH,2016,50891,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,CH,2017,51165,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,CH,2018,50693,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,CH,2019,51769,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,CH,2020,52222,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,CY,2012,17653,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,CY,2013,16500,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,CY,2014,15146,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,CY,2015,14383,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,CY,2016,14681,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,CY,2017,15129,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,CY,2018,15876,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,CY,2019,16913,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,CY,2020,17409,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,CZ,2012,203585,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,CZ,2013,204534,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,CZ,2014,209678,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,CZ,2015,218052,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,CZ,2016,231182,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,CZ,2017,241590,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,CZ,2018,260004,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,CZ,2019,279806,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,CZ,2020,299582,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,CZ,2021,305736,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,DE,2012,20559,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,DE,2013,20439,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,DE,2014,20840,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,DE,2015,21805,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,DE,2016,22459,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y16-64,T,MED_E,NAC,DE,2017,23181,
